player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Brady Small,171015,C,ARMY,1,0,114,59.8,100.0,23,35.9,23,53.8,0,100.0,64,64,47.2,100.0,16,25.0,16
Henry Appleton,170956,T,ARMY,1,0,114,53.7,100.0,23,35.9,23,52.3,0,100.0,64,64,63.1,100.0,16,25.0,16
Paolo Gennarelli,170976,G,ARMY,1,0,114,64.0,100.0,23,35.9,23,59.6,0,100.0,64,64,56.7,100.0,16,25.0,16
Teddy Williams,171030,T,ARMY,1,0,114,58.7,100.0,23,35.9,23,60.2,0,100.0,64,64,69.9,100.0,16,25.0,16
Will Jeffcoat,147322,G,ARMY,1,0,114,71.8,100.0,23,35.9,23,77.8,0,100.0,64,64,71.1,100.0,16,25.0,16
Parker Poloskey,171004,T,ARMY,1,0,114,58.4,100.0,22,36.7,22,56.4,0,100.0,60,60,50.5,100.0,14,23.3,14
Pat Coogan,147482,C,INDIANA,1,0,190,59.9,100.0,21,38.9,21,62.6,0,100.0,54,54,63.7,100.0,31,57.4,31
Bray Lynch,156401,G,INDIANA,1,0,190,65.8,100.0,21,38.9,21,64.5,0,100.0,54,54,61.8,100.0,31,57.4,31
Kahlil Benson,129434,T,INDIANA,1,0,190,63.1,100.0,21,38.9,21,59.2,0,100.0,54,54,56.3,100.0,31,57.4,31
Carter Smith,156399,T,INDIANA,1,0,190,57.7,100.0,21,38.9,21,64.8,0,100.0,54,54,68.7,100.0,31,57.4,31
Drew Evans,158693,G,INDIANA,1,0,190,60.2,100.0,21,38.9,21,64.6,0,100.0,54,54,61.9,100.0,31,57.4,31
Martin Koivisto,158592,T,C MICHIGAN,1,0,134,55.8,100.0,28,52.8,28,61.0,0,100.0,53,53,66.7,100.0,23,43.4,23
Fernando Mendoza,158323,QB,INDIANA,1,0,190,60.0,95.2,20,39.2,21,60.0,0,94.4,51,54,60.0,93.5,29,56.9,31
David Stickle,122419,C,RICE,1,0,275,54.9,100.0,36,70.6,36,54.4,0,100.0,51,51,56.3,100.0,11,21.6,11
Elijah Sarratt,159499,WR,INDIANA,1,0,190,58.1,100.0,19,37.3,19,59.9,0,100.0,51,51,60.9,100.0,30,58.8,30
John Long,145399,G,RICE,1,0,275,49.0,100.0,36,70.6,36,52.6,0,100.0,51,51,63.3,100.0,11,21.6,11
Luke Miller,190648,T,RICE,1,0,275,58.1,100.0,36,70.6,36,50.7,0,100.0,51,51,65.2,100.0,11,21.6,11
Ethan Mackenny,170073,T,GA TECH,1,0,176,64.4,100.0,25,53.2,25,61.8,0,100.0,47,47,57.6,100.0,16,34.0,16
Harrison Moore,183220,G,GA TECH,1,0,176,54.5,100.0,25,53.2,25,62.0,0,100.0,47,47,70.8,100.0,16,34.0,16
Kade Pieper,170170,G,IOWA,1,0,192,55.7,100.0,9,19.6,9,86.2,0,100.0,46,46,91.4,100.0,35,76.1,35
Jacob Russell,177806,T,C MICHIGAN,1,0,134,75.8,100.0,25,54.3,25,77.3,0,100.0,46,46,71.8,100.0,19,41.3,19
Omar Cooper Jr.,156395,WR,INDIANA,1,0,190,55.8,100.0,17,37.0,17,58.3,0,100.0,46,46,61.0,100.0,27,58.7,27
Samari Howard,170984,FB,ARMY,1,0,114,54.3,100.0,15,33.3,15,60.3,0,100.0,45,45,53.9,100.0,12,26.7,12
Brady Anderson,190493,TE,ARMY,1,0,114,59.8,100.0,15,33.3,15,56.6,0,100.0,45,45,58.4,100.0,11,24.4,11
Gennings Dunker,144859,T,IOWA,1,0,192,70.5,100.0,8,18.2,8,83.1,0,100.0,44,44,82.2,100.0,34,77.3,34
Greyson Crawford,162543,G,NAVY,1,0,237,49.4,100.0,29,65.9,29,53.3,0,100.0,44,44,59.3,100.0,3,6.8,3
Tanoa Togiai,131879,G,UTAH,1,0,328,61.1,100.0,25,56.8,25,59.9,0,100.0,44,44,53.7,100.0,16,36.4,16
Jaren Kump,131859,C,UTAH,1,0,328,55.4,100.0,25,56.8,25,57.4,0,100.0,44,44,60.7,100.0,16,36.4,16
Noah Short,163220,WR,ARMY,1,0,114,54.1,80.0,16,36.4,20,45.4,1,80.0,44,55,42.2,84.6,11,25.0,13
Ben Purvis,162577,G,NAVY,1,0,237,59.7,100.0,29,65.9,29,67.3,0,100.0,44,44,66.0,100.0,3,6.8,3
Caleb Lomu,176655,T,UTAH,1,0,328,66.4,100.0,25,56.8,25,70.3,1,100.0,44,44,63.2,100.0,16,36.4,16
Logan Jones,129473,C,IOWA,1,0,192,64.8,100.0,8,18.2,8,76.6,0,100.0,44,44,76.8,100.0,34,77.3,34
Jaylin Acevedo,189460,T,NAVY,1,0,237,58.0,100.0,29,65.9,29,61.1,0,100.0,44,44,59.5,100.0,3,6.8,3
Spencer Fano,174217,T,UTAH,1,0,328,85.9,100.0,25,56.8,25,82.5,0,100.0,44,44,67.1,100.0,16,36.4,16
Micah Barnett,162988,TE,RICE,1,0,275,67.6,100.0,29,65.9,29,68.6,0,100.0,44,44,66.8,100.0,11,25.0,11
