player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Carter Warren,60023,T,PITTSBURGH,1,0,268,50.2,100.0,4,7.8,4,58.1,0,100.0,51,51,63.7,100.0,43,84.3,43
Pat Bartlett,55191,G,GA STATE,1,0,175,45.7,100.0,5,9.8,5,61.3,0,100.0,51,51,66.2,100.0,46,90.2,46
Marcus Minor,59831,G,PITTSBURGH,1,0,268,57.9,100.0,4,7.8,4,75.1,0,100.0,51,51,83.8,100.0,43,84.3,43
Jayden Williams,146815,T,OLE MISS,1,0,226,57.1,100.0,15,29.4,15,53.6,0,100.0,51,51,54.0,100.0,34,66.7,34
Jamari Thrash,97399,WR,GA STATE,1,0,175,60.3,100.0,5,9.8,5,64.6,0,100.0,51,51,64.9,100.0,46,90.2,46
Blake Zubovic,77331,G,PITTSBURGH,1,0,268,66.6,100.0,4,7.8,4,59.6,0,100.0,51,51,57.7,100.0,43,84.3,43
Jake Kradel,77328,C,PITTSBURGH,1,0,268,57.0,100.0,4,7.8,4,63.8,0,100.0,51,51,65.5,100.0,43,84.3,43
Travis Glover,81658,T,GA STATE,1,0,175,58.2,100.0,5,9.8,5,58.1,0,100.0,51,51,58.6,100.0,46,90.2,46
Bryson Broadway,137997,T,GA STATE,1,0,175,57.8,100.0,5,9.8,5,54.5,0,100.0,51,51,54.7,100.0,46,90.2,46
Malik Sumter,55194,C,GA STATE,1,0,175,52.6,100.0,5,9.8,5,51.3,1,100.0,51,51,53.3,100.0,46,90.2,46
Matt Goncalves,99680,T,PITTSBURGH,1,0,268,69.4,100.0,4,7.8,4,55.6,0,100.0,51,51,52.8,100.0,43,84.3,43
Jackson Filipowicz,121567,G,ARMY,1,0,114,61.7,100.0,15,29.4,15,77.0,0,100.0,51,51,70.0,100.0,12,23.5,12
Caleb Warren,99083,C,OLE MISS,1,0,226,55.5,100.0,15,30.0,15,68.0,0,100.0,50,50,72.9,100.0,33,66.0,33
Nick Broeker,99084,G,OLE MISS,1,0,226,72.4,100.0,15,30.0,15,79.2,0,100.0,50,50,77.3,100.0,33,66.0,33
Alex Howie,77527,G,E MICHIGAN,1,0,160,64.7,100.0,33,67.3,33,67.7,0,100.0,49,49,67.9,100.0,12,24.5,12
Brian Dooley,77531,T,E MICHIGAN,1,0,160,63.5,100.0,33,67.3,33,63.4,0,100.0,49,49,60.4,100.0,12,24.5,12
Marcellus Johnson,77529,T,E MICHIGAN,1,0,160,72.2,100.0,33,67.3,33,67.0,0,100.0,49,49,52.9,100.0,12,24.5,12
Sidy Sow,59675,G,E MICHIGAN,1,0,160,89.8,100.0,33,67.3,33,88.9,0,100.0,49,49,73.9,100.0,12,24.5,12
Nate Yarnell,144037,QB,PITTSBURGH,1,0,268,60.0,100.0,4,8.3,4,60.0,0,94.1,48,51,60.0,97.7,42,87.5,43
Ryan Swoboda,77576,T,UCF,1,0,323,60.1,100.0,20,41.7,20,58.7,0,100.0,48,48,58.6,100.0,16,33.3,16
Lokahi Pauole,98548,G,UCF,1,0,323,60.9,100.0,20,41.7,20,56.3,0,100.0,48,48,62.6,100.0,16,33.3,16
Tylan Grable,109425,T,UCF,1,0,323,72.5,100.0,20,41.7,20,67.9,0,100.0,48,48,63.8,100.0,16,33.3,16
Samuel Jackson,55403,G,UCF,1,0,323,63.0,100.0,20,41.7,20,65.0,0,100.0,48,48,58.7,100.0,16,33.3,16
Robert Lewis,123858,WR,GA STATE,1,0,175,59.5,100.0,4,8.3,4,52.0,0,100.0,48,48,64.0,100.0,44,91.7,44
Sam Barczak,102831,G,ARMY,1,0,114,61.7,100.0,13,28.3,13,61.8,0,100.0,46,46,63.0,100.0,10,21.7,10
Devin Grainger,78496,QB,GA STATE,1,0,175,60.0,80.0,4,8.7,5,60.0,0,90.2,46,51,60.0,91.3,42,91.3,46
Donovan Jennings,86861,T,USF,1,0,327,66.9,100.0,25,55.6,25,54.8,0,100.0,45,45,49.7,100.0,18,40.0,18
Connor Finucane,121569,G,ARMY,1,0,114,56.2,100.0,13,28.9,13,69.2,0,100.0,45,45,78.3,100.0,9,20.0,9
John Paddock,77689,QB,BALL ST,1,0,117,60.0,100.0,18,40.0,18,60.0,0,100.0,45,45,60.0,100.0,24,53.3,24
Connor Bishop,102830,C,ARMY,1,0,114,62.3,100.0,13,28.9,13,65.1,0,100.0,45,45,57.8,100.0,9,20.0,9
Demetris Harris,52295,G,USF,1,0,327,52.1,100.0,25,55.6,25,58.3,0,100.0,45,45,67.1,100.0,18,40.0,18
Brad Cecil,86862,C,USF,1,0,327,61.4,100.0,25,55.6,25,52.5,0,100.0,45,45,57.1,100.0,18,40.0,18
Demontrey Jacobs,56619,T,USF,1,0,327,63.5,100.0,25,55.6,25,62.9,0,100.0,45,45,60.7,100.0,18,40.0,18
CJ James Jr.,151192,C,NEW MEXICO,1,0,241,69.1,100.0,31,70.5,31,68.1,0,100.0,44,44,61.7,100.0,11,25.0,11
J.C. Davis,157231,T,NEW MEXICO,1,0,241,57.5,100.0,31,70.5,31,64.7,0,100.0,44,44,65.6,100.0,11,25.0,11
Isaak Gutierrez,128263,G,NEW MEXICO,1,0,241,47.1,100.0,31,70.5,31,44.6,0,100.0,44,44,48.8,100.0,11,25.0,11
Kris Byrd,123848,TE,GA STATE,1,0,175,54.1,100.0,5,11.4,5,54.0,0,100.0,44,44,55.9,100.0,39,88.6,39
Matt Lee,98544,C,UCF,1,0,323,61.6,100.0,19,43.2,19,60.7,0,100.0,44,44,60.4,100.0,16,36.4,16
Ise Matautia,146116,G,NEW MEXICO,1,0,241,46.9,100.0,31,70.5,31,44.9,1,100.0,44,44,49.8,100.0,11,25.0,11
Tanner Knue,52961,WR,E MICHIGAN,1,0,160,60.9,100.0,31,72.1,31,78.3,0,100.0,43,43,78.1,100.0,9,20.9,9
Taiven Ford,163347,T,NEW MEXICO,1,0,241,55.1,100.0,30,69.8,30,56.1,0,100.0,43,43,59.4,100.0,11,25.6,11
Quincy McGee,145453,G,UAB,1,0,321,58.3,100.0,16,37.2,16,66.8,0,100.0,43,43,70.7,100.0,25,58.1,25
Amani Trigg-Wright,81887,G,UNLV,1,0,325,48.6,100.0,21,48.8,21,53.6,1,100.0,43,43,61.3,100.0,22,51.2,22
Kadeem Telfort,59680,T,UAB,1,0,321,76.4,100.0,16,37.2,16,71.8,0,100.0,43,43,63.6,100.0,25,58.1,25
Jaxson Dart,146409,QB,OLE MISS,1,0,226,60.0,80.0,12,27.9,15,60.0,0,87.8,43,49,60.0,96.9,31,72.1,32
Jonathan Mingo,97774,WR,OLE MISS,1,0,226,45.4,100.0,13,30.2,13,53.1,1,100.0,43,43,59.5,100.0,29,67.4,29
Sidney Wells,100797,T,UAB,1,0,321,51.9,100.0,16,37.2,16,63.2,0,100.0,43,43,70.2,100.0,25,58.1,25
Malik Heath,124173,WR,OLE MISS,1,0,226,59.8,100.0,12,27.9,12,59.3,0,100.0,43,43,58.9,100.0,29,67.4,29
Will Rykard,97849,C,UAB,1,0,321,55.1,100.0,16,37.2,16,60.1,0,100.0,43,43,63.5,100.0,25,58.1,25
Quinn Carroll,98517,T,MINNESOTA,1,0,225,87.2,100.0,21,50.0,21,90.8,0,100.0,42,42,74.1,100.0,19,45.2,19
Ethan Mottinger,128100,G,UMASS,1,0,216,55.6,100.0,28,66.7,28,54.7,0,100.0,42,42,55.9,100.0,11,26.2,11
Aireontae Ersery,129649,T,MINNESOTA,1,0,225,54.6,100.0,21,50.0,21,56.9,0,100.0,42,42,60.0,100.0,19,45.2,19
Javon Baker,123904,WR,UCF,1,0,323,61.3,100.0,18,42.9,18,61.8,0,100.0,42,42,63.0,100.0,15,35.7,15
Max Longman,98411,T,UMASS,1,0,216,55.3,100.0,28,66.7,28,55.7,0,100.0,42,42,58.4,100.0,11,26.2,11
Cole Garcia,75872,G,UMASS,1,0,216,57.2,100.0,28,66.7,28,57.5,0,100.0,42,42,59.0,100.0,11,26.2,11
Joshua Lingenfelter,121584,TE,ARMY,1,0,114,59.3,100.0,13,31.0,13,62.1,1,100.0,42,42,69.9,100.0,9,21.4,9
Jonny Hassard,128082,T,UMASS,1,0,216,68.4,100.0,28,66.7,28,59.5,0,100.0,42,42,43.7,100.0,11,26.2,11
Matthew Trehern,100796,G,UAB,1,0,321,53.1,100.0,16,38.1,16,57.7,0,100.0,42,42,62.2,100.0,24,57.1,24
Chuck Filiaga,59858,G,MINNESOTA,1,0,225,57.6,100.0,21,50.0,21,73.1,0,100.0,42,42,75.8,100.0,19,45.2,19
Josh Atwood,128073,C,UMASS,1,0,216,59.3,100.0,28,66.7,28,58.4,0,100.0,42,42,57.7,100.0,11,26.2,11
Jordan Watkins,122730,WR,OLE MISS,1,0,226,60.6,100.0,11,26.8,11,63.8,0,100.0,41,41,64.0,100.0,29,70.7,29
T.J. Bass,131703,T,OREGON,1,0,264,60.2,100.0,32,78.0,32,63.7,0,100.0,41,41,69.2,100.0,5,12.2,5
Malaesala Aumavae-Laulu,100528,T,OREGON,1,0,264,61.6,100.0,32,78.0,32,61.5,0,100.0,41,41,60.7,100.0,5,12.2,5
Gunnar Oakes,60885,TE,E MICHIGAN,1,0,160,63.0,100.0,28,68.3,28,66.3,0,100.0,41,41,69.4,100.0,9,22.0,9
Alex Forsyth,60012,C,OREGON,1,0,264,71.6,100.0,32,78.0,32,73.4,0,100.0,41,41,59.0,100.0,5,12.2,5
Ethan Wiederkehr,59969,G,NWESTERN,1,0,256,70.8,100.0,27,67.5,27,61.0,0,100.0,40,40,52.5,100.0,11,27.5,11
John Paul Flores,108653,G,VIRGINIA,1,0,335,63.0,100.0,10,25.0,10,57.6,1,100.0,40,40,55.4,100.0,26,65.0,26
Caleb Tiernan,145042,T,NWESTERN,1,0,256,63.2,100.0,27,67.5,27,62.6,0,100.0,40,40,60.1,100.0,11,27.5,11
Xavier Weaver,101130,WR,USF,1,0,327,60.4,100.0,21,52.5,21,60.9,0,100.0,40,40,61.8,100.0,17,42.5,17
Preston Nichols,81609,G,UNLV,1,0,325,63.2,100.0,19,47.5,19,64.0,0,100.0,40,40,77.1,100.0,21,52.5,21
Charlie Schmidt,81772,C,NWESTERN,1,0,256,69.9,100.0,27,67.5,27,67.5,0,100.0,40,40,62.9,100.0,11,27.5,11
Darius Lassiter,157480,WR,E MICHIGAN,1,0,160,70.6,100.0,31,77.5,31,70.2,0,100.0,40,40,61.1,100.0,7,17.5,7
Derek Devine,99664,G,VIRGINIA,1,0,335,51.9,100.0,10,25.0,10,68.5,1,100.0,40,40,75.4,100.0,26,65.0,26
Logan Taylor,151098,T,VIRGINIA,1,0,335,74.3,100.0,10,25.0,10,77.1,0,100.0,40,40,73.1,100.0,26,65.0,26
