player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
James Camden,53418,LB,W MICHIGAN,1,2,0,100.0,0,1,347,0,0,80.5,74.6,74.7,59.6,63.8,78.5,0,0,0,0,-5,0.0,0,0,0,79.2,1,1,0,51,0,17,55,2,0,0,2,0,0,53,9,29,2,2,1,1,1,1,0,-5,0,-5.0
Malik Denkins,55516,ED,C MICHIGAN,1,1,0,,0,0,134,0,0,,67.7,70.5,58.8,66.0,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,
Shaun Myers,62235,LB,COLORADO,1,0,0,100.0,0,0,143,0,0,72.6,80.7,72.2,,69.7,76.2,0,0,0,0,1,0.0,0,0,0,79.2,1,0,0,10,0,4,12,1,0,0,1,0,0,11,0,8,1,1,1,0,1,0,0,1,5,1.0
Will Whitson,64470,ED,MISS STATE,1,1,0,,0,0,227,0,0,,85.7,74.7,79.5,75.1,76.3,0,4,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,25,25,0,1,15,9,0,0,15,10,0,3,2,2,0,5,0,0,0,
Mister Williams,70521,LB,S DIEGO ST,1,1,0,,0,0,284,0,0,76.4,84.0,73.2,57.5,75.5,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,7,15,2,0,0,2,0,0,13,2,6,3,0,0,0,0,0,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,1,0,,0,0,351,0,0,,65.0,76.0,65.6,60.3,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,40,40,3,24,2,11,0,0,25,15,0,1,0,0,0,1,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,1,0,,0,0,169,0,0,,52.3,76.1,54.3,54.6,76.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,1,21,0,0,0,14,8,0,1,2,0,0,0,0,0,0,
Calvin Pitcher,70877,LB,UAB,1,0,0,,0,0,321,0,0,63.1,67.9,73.6,58.1,70.6,50.1,0,1,0,0,,50.0,1,0,0,0.0,0,1,0,18,0,8,24,0,0,0,0,0,0,24,2,14,6,2,1,0,0,2,0,0,0,
Tate Romney,70946,LB,ARIZONA ST,1,1,0,,0,0,110,0,0,62.7,60.7,68.2,,57.7,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,5,11,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0,0,0,0,
Domani Jackson,71370,CB,ALABAMA,1,0,0,0.0,0,0,103,0,0,60.2,60.7,0.0,71.1,65.4,81.6,0,1,0,0,,0.0,0,0,2,39.6,0,0,0,8,51,20,62,3,0,0,3,0,0,59,1,41,0,3,6,0,1,1,0,0,0,
