player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Caden Veltkamp,156642,QB,FAU,7,301,325,91.7,72,72,23.9,-3.3,1.96,0,0,0.0,86.1,62,8,6.1,72,4,17,69.2,0,0,73,0.0,94.6,0.0,0,0,0,0,2,0,0.0,323,4.5,93.6,47,47,15.6,-3.6,2.1,0,0,0.0,89.4,42,5,4.5,47,2,11,69.3,0,0,48,0.0,94.1,0.0,0,0,0,0,1,0,0.0,230,4.9,38.5,13,13,4.3,32.6,3.04,0,2,13.3,30.8,4,2,20.0,13,1,4,61.6,0,1,15,0.0,73.7,0.0,0,0,0,0,2,3,20.0,120,9.2,61.5,39,39,13.0,14.0,2.73,0,1,2.6,56.4,22,6,8.3,39,2,21,62.7,0,6,39,0.0,67.1,0.0,0,0,0,0,2,6,15.4,379,9.7,79.8,84,84,27.9,4.3,2.06,0,0,0.0,75.0,63,15,6.0,84,4,20,75.9,0,1,85,0.0,94.0,0.0,0,0,0,0,2,1,1.2,533,6.3,0,38.9,36,36,12.0,29.9,2.67,0,11,25.6,36.1,13,4,7.1,36,1,12,83.8,0,2,43,0.0,95.7,0.0,0,0,0,0,6,4,9.3,407,11.3,165,85.7,7,7,2.3,-1.9,1.16,0,0,0.0,85.7,6,0,0.0,7,0,2,60.8,0,0,7,,81.0,0.0,0,0,0,0,0,0,0.0,24,3.4,27.3,11,11,3.7,28.5,2.49,0,3,21.4,27.3,3,1,0.0,11,0,2,65.9,0,1,14,0.0,65.5,0.0,0,0,0,0,2,1,7.1,97,8.8,42.9,7,7,2.3,17.9,2.54,0,0,0.0,42.9,3,3,0.0,7,0,3,50.8,0,0,9,0.0,129.2,0.0,0,0,0,0,1,0,0.0,87,12.4,100.0,14,14,4.7,4.1,2.11,0,0,0.0,100.0,14,1,0.0,14,0,7,76.5,0,0,15,0.0,117.0,0.0,0,0,0,0,1,0,0.0,89,6.4,54.5,55,55,18.3,14.7,2.71,0,1,1.7,50.9,28,12,6.7,55,2,26,55.2,0,6,60,0.0,63.3,0.0,0,0,0,0,3,6,10.0,530,9.6,0,88.9,18,18,6.0,-2.9,1.89,0,0,0.0,77.8,14,3,12.5,18,2,4,65.9,0,0,18,0.0,101.2,0.0,0,0,0,0,1,0,0.0,69,3.8,50.0,12,12,4.0,28.2,2.44,0,6,42.9,50.0,6,1,0.0,12,0,6,93.8,0,0,14,0.0,135.4,0.0,0,0,0,0,2,0,0.0,190,15.8,33.3,9,9,3.0,15.0,2.76,0,0,0.0,33.3,3,3,0.0,9,0,2,45.9,0,0,12,0.0,59.5,0.0,0,0,0,0,0,0,0.0,64,7.1,80.8,26,26,8.6,4.7,2.13,0,0,0.0,76.9,20,5,4.8,26,1,9,67.0,0,1,27,0.0,71.6,0.0,0,0,0,0,0,2,7.4,134,5.2,82.3,124,124,41.2,4.3,2.08,0,0,0.0,78.2,97,21,4.9,124,5,36,77.4,0,2,127,0.0,93.4,0.0,0,0,0,0,3,3,2.4,756,6.1
Sawyer Robertson,146839,QB,BAYLOR,7,301,323,87.3,55,55,18.3,-3.1,1.78,0,0,0.0,85.5,47,7,2.1,55,1,14,71.9,0,0,55,0.0,110.2,0.0,0,0,0,0,4,0,0.0,254,4.6,84.6,39,39,13.0,-3.4,1.85,0,0,0.0,82.1,32,6,3.0,39,1,9,70.3,0,0,39,0.0,104.2,0.0,0,0,0,0,2,0,0.0,191,4.9,58.8,17,17,5.6,28.6,2.94,0,4,23.5,58.8,10,6,0.0,17,0,10,90.1,0,1,17,0.0,118.3,0.0,0,0,0,0,4,2,11.8,368,21.6,59.1,44,44,14.6,12.9,2.58,0,0,0.0,50.0,22,6,15.4,44,4,18,76.6,0,1,47,0.0,105.1,0.0,0,0,0,0,5,2,4.3,348,7.9,79.7,69,69,22.9,5.3,2.37,0,0,0.0,73.9,51,14,7.3,69,4,25,66.8,0,0,71,0.0,100.0,0.0,0,0,0,0,1,1,1.4,521,7.6,0,42.3,52,52,17.3,27.8,2.88,0,13,19.4,38.5,20,19,9.1,52,2,19,72.3,0,3,67,0.0,100.6,0.0,0,0,0,0,6,6,9.0,719,13.8,118,90.9,11,11,3.7,-1.9,1.44,0,0,0.0,90.9,10,1,0.0,11,0,4,68.0,0,0,11,0.0,114.8,0.0,0,0,0,0,1,0,0.0,47,4.3,34.8,23,23,7.6,28.8,2.8,0,8,27.6,26.1,6,8,25.0,23,2,6,69.8,0,2,29,0.0,55.3,0.0,0,0,0,0,2,2,6.9,196,8.5,35.7,14,14,4.7,14.8,2.38,0,1,6.3,35.7,5,2,0.0,14,0,5,45.4,0,1,16,0.0,53.0,0.0,0,0,0,0,1,1,6.3,91,6.5,88.9,18,18,6.0,4.8,2.61,0,0,0.0,77.8,14,2,12.5,18,2,3,68.8,0,0,18,0.0,91.0,0.0,0,0,0,0,0,0,0.0,105,5.8,54.7,75,75,24.9,13.8,2.64,0,4,4.9,48.0,36,12,12.2,75,5,32,71.3,0,4,82,0.0,93.3,0.0,0,0,0,0,10,5,6.1,610,8.1,0,100.0,5,5,1.7,-3.0,1.98,0,0,0.0,100.0,5,0,0.0,5,0,1,65.5,0,0,5,,119.6,0.0,0,0,0,0,1,0,0.0,16,3.2,33.3,12,12,4.0,24.8,2.93,0,1,4.8,33.3,4,5,0.0,12,0,3,50.5,0,0,21,0.0,81.9,0.0,0,0,0,0,0,2,9.5,155,12.9,58.8,17,17,5.6,15.4,2.99,0,3,15.8,52.9,9,4,10.0,17,1,9,74.4,0,2,19,0.0,88.1,0.0,0,0,0,0,4,2,10.5,171,10.1,75.0,20,20,6.6,6.7,2.46,0,0,0.0,75.0,15,6,0.0,20,0,8,74.5,0,0,21,0.0,99.8,0.0,0,0,0,0,0,0,0.0,169,8.5,80.4,107,107,35.5,5.5,2.43,0,0,0.0,74.8,80,22,7.0,107,6,36,71.7,0,0,110,0.0,98.5,0.0,0,0,0,0,1,1,0.9,795,7.4
Jaylen Raynor,172203,QB,ARK STATE,7,267,317,94.9,59,59,22.1,-3.6,1.79,0,0,0.0,94.9,56,10,0.0,59,0,11,75.3,0,0,60,0.0,88.2,0.0,0,0,0,0,1,0,0.0,225,3.8,94.3,53,53,19.9,-3.7,1.76,0,0,0.0,94.3,50,7,0.0,53,0,11,75.1,0,0,54,0.0,89.5,0.0,0,0,0,0,1,0,0.0,211,4.0,40.0,10,10,3.7,33.7,3.09,0,4,40.0,40.0,4,4,0.0,10,0,4,59.5,0,2,10,0.0,47.9,0.0,0,0,0,0,0,3,30.0,149,14.9,61.3,31,31,11.6,13.5,2.79,0,0,0.0,51.6,16,6,15.8,31,3,15,74.0,0,0,36,0.0,104.0,0.0,0,0,0,0,2,2,5.6,278,9.0,87.0,69,69,25.8,3.9,2.39,0,0,0.0,84.1,58,11,3.3,69,2,28,67.9,0,1,72,0.0,104.6,0.0,0,0,0,0,3,1,1.4,488,7.1,0,26.5,34,34,12.7,32.0,2.59,0,8,20.5,20.6,7,4,22.2,34,2,7,49.9,0,4,39,0.0,29.3,0.0,0,0,0,0,1,5,12.8,261,7.7,113,100.0,6,6,2.2,-2.5,2.1,0,0,0.0,100.0,6,3,0.0,6,0,0,65.9,0,0,6,0.0,79.2,0.0,0,0,0,0,0,0,0.0,14,2.3,18.2,11,11,4.1,31.2,2.32,0,2,15.4,9.1,1,0,50.0,11,1,1,56.3,0,1,13,,4.0,0.0,0,0,0,0,0,0,0.0,39,3.5,42.9,7,7,2.6,13.4,4.29,0,0,0.0,42.9,3,2,0.0,7,0,3,61.8,0,0,9,0.0,67.0,0.0,0,0,0,0,0,0,0.0,49,7.0,80.0,25,25,9.4,5.7,2.36,0,0,0.0,76.0,19,4,5.0,25,1,7,72.8,0,0,27,0.0,93.9,0.0,0,0,0,0,0,0,0.0,171,6.8,56.5,46,46,17.2,13.7,3.03,0,0,0.0,50.0,23,9,11.5,46,3,22,73.7,0,0,54,0.0,102.0,0.0,0,0,0,0,3,2,3.7,403,8.8,0,,0,0,0.0,,,0,0,,,0,0,,0,0,0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,23.1,13,13,4.9,31.3,2.45,0,2,12.5,15.4,2,0,33.3,13,1,2,44.4,0,1,16,,44.1,0.0,0,0,0,0,1,2,12.5,73,5.6,50.0,8,8,3.0,14.8,2.88,0,0,0.0,50.0,4,1,0.0,8,0,4,70.3,0,0,9,0.0,122.9,0.0,0,0,0,0,1,0,0.0,76,9.5,65.0,20,20,7.5,5.3,2.42,0,0,0.0,65.0,13,6,0.0,20,0,7,55.4,0,0,21,0.0,97.9,0.0,0,0,0,0,1,2,9.5,120,6.0,81.6,114,114,42.7,4.5,2.39,0,0,0.0,78.9,90,21,3.2,114,3,42,68.3,0,1,120,0.0,103.2,0.0,0,0,0,0,4,3,2.5,779,6.8
Micah Alejado,184162,QB,HAWAII,6,256,299,92.5,40,40,15.6,-2.7,1.59,0,0,0.0,87.5,35,2,5.4,40,2,5,66.5,0,1,40,0.0,79.4,0.0,0,0,0,0,0,0,0.0,222,5.6,90.0,30,30,11.7,-2.9,1.59,0,0,0.0,86.7,26,2,3.7,30,1,4,64.2,0,1,30,0.0,76.5,0.0,0,0,0,0,0,0,0.0,171,5.7,18.2,11,11,4.3,30.7,2.62,0,2,16.7,18.2,2,3,0.0,11,0,2,55.0,0,0,12,0.0,101.7,0.0,0,0,0,0,1,1,8.3,117,10.6,72.0,25,25,9.8,13.8,2.34,0,2,8.0,60.0,15,6,16.7,25,3,14,90.7,0,2,25,0.0,97.7,0.0,0,0,0,0,3,2,8.0,236,9.4,88.2,51,51,19.9,4.1,2.23,0,0,0.0,84.3,43,4,4.4,51,2,23,63.7,0,1,55,0.0,93.7,0.0,0,0,0,0,1,2,3.6,351,6.9,0,30.6,36,36,14.1,30.6,2.57,0,7,18.4,27.8,10,5,9.1,36,1,10,63.8,0,1,38,0.0,92.2,0.0,0,0,0,0,4,2,5.3,343,9.5,180,100.0,4,4,1.6,-1.3,1.48,0,0,0.0,100.0,4,0,0.0,4,0,1,64.7,0,0,4,,93.8,0.0,0,0,0,0,0,0,0.0,26,6.5,46.2,13,13,5.1,30.8,2.48,0,3,23.1,38.5,5,1,16.7,13,1,5,87.5,0,0,13,0.0,114.4,0.0,0,0,0,0,3,0,0.0,127,9.8,58.3,12,12,4.7,12.8,2.28,0,0,0.0,58.3,7,0,0.0,12,0,7,60.0,0,0,12,,141.3,0.0,0,0,0,0,3,0,0.0,147,12.3,90.3,31,31,12.1,5.5,2.08,0,0,0.0,90.3,28,4,0.0,31,0,12,80.6,0,0,32,0.0,92.2,0.0,0,0,0,0,0,0,0.0,190,6.1,64.6,48,48,18.8,13.5,2.52,0,4,8.2,56.3,27,11,12.9,48,4,25,89.4,0,2,49,0.0,110.5,0.0,0,0,0,0,7,2,4.1,453,9.4,0,100.0,6,6,2.3,-2.7,1.62,0,0,0.0,83.3,5,0,16.7,6,1,0,66.0,0,0,6,,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,25.0,12,12,4.7,30.3,2.61,0,2,15.4,25.0,3,1,0.0,12,0,3,45.4,0,1,13,0.0,26.7,0.0,0,0,0,0,0,1,7.7,99,8.3,54.5,11,11,4.3,13.9,3.2,0,2,16.7,45.5,5,5,16.7,11,1,4,86.3,0,0,12,0.0,96.8,0.0,0,0,0,0,1,0,0.0,70,6.4,82.9,35,35,13.7,4.4,2.13,0,0,0.0,68.6,24,4,17.2,35,5,13,50.4,0,1,35,0.0,69.6,0.0,0,0,0,0,0,1,2.9,187,5.3,87.2,117,117,45.7,4.6,2.16,0,0,0.0,81.2,95,12,6.9,117,7,48,66.1,0,2,122,0.0,88.3,0.0,0,0,0,0,1,3,2.5,728,6.2
Walker Eget,146170,QB,S JOSE ST,7,284,295,100.0,21,21,7.4,-3.6,1.63,0,0,0.0,100.0,21,0,0.0,21,0,9,69.6,0,0,21,,129.1,0.0,0,0,0,0,3,0,0.0,115,5.5,100.0,15,15,5.3,-3.8,1.57,0,0,0.0,100.0,15,0,0.0,15,0,7,68.5,0,0,15,,126.0,0.0,0,0,0,0,3,0,0.0,71,4.7,59.1,22,22,7.7,32.4,3.21,0,10,45.5,54.5,12,6,7.7,22,1,12,97.8,0,0,22,0.0,129.9,0.0,0,0,0,0,2,0,0.0,503,22.9,67.5,40,40,14.1,13.5,2.68,0,1,2.4,57.5,23,11,14.8,40,4,20,82.8,0,0,41,0.0,122.8,0.0,0,0,0,0,5,1,2.4,319,8.0,82.9,70,70,24.6,4.5,2.26,0,0,0.0,75.7,53,11,8.6,70,5,22,57.7,0,0,74,0.0,100.2,0.0,0,0,0,0,2,4,5.4,429,6.1,0,41.1,56,56,19.7,33.1,3.04,0,19,32.2,39.3,22,16,4.3,56,1,22,91.9,0,0,59,0.0,116.7,0.0,0,0,0,0,5,3,5.1,888,15.9,285,100.0,2,2,0.7,-3.5,2.3,0,0,0.0,100.0,2,0,0.0,2,0,1,62.7,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5,28.6,21,21,7.4,35.3,3.01,0,6,26.1,28.6,6,6,0.0,21,0,6,63.4,0,0,23,0.0,108.4,0.0,0,0,0,0,2,2,8.7,250,11.9,44.4,9,9,3.2,12.9,2.82,0,0,0.0,44.4,4,3,0.0,9,0,3,53.7,0,0,10,0.0,63.2,0.0,0,0,0,0,0,0,0.0,52,5.8,73.9,23,23,8.1,5.7,2.64,0,0,0.0,65.2,15,5,11.8,23,2,7,61.1,0,2,24,0.0,41.2,0.0,0,0,0,0,0,2,8.3,116,5.0,60.3,58,58,20.4,13.3,2.68,0,1,1.7,51.7,30,16,14.3,58,5,26,73.5,0,0,60,0.0,103.2,0.0,0,0,0,0,5,1,1.7,407,7.0,0,100.0,4,4,1.4,-3.0,1.53,0,0,0.0,100.0,4,0,0.0,4,0,1,64.7,0,0,4,,86.5,0.0,0,0,0,0,0,0,0.0,19,4.8,30.8,13,13,4.6,30.5,2.78,0,3,21.4,30.8,4,4,0.0,13,0,4,68.8,0,0,14,0.0,96.6,0.0,0,0,0,0,1,1,7.1,135,10.4,44.4,9,9,3.2,13.1,2.58,0,0,0.0,33.3,3,2,25.0,9,1,3,52.7,0,0,9,0.0,46.5,0.0,0,0,0,0,0,0,0.0,36,4.0,82.9,35,35,12.3,5.8,2.45,0,0,0.0,80.0,28,6,3.4,35,1,5,62.1,0,1,37,0.0,78.0,0.0,0,0,0,0,0,1,2.7,195,5.6,81.3,128,128,45.1,5.1,2.38,0,0,0.0,75.0,96,22,7.7,128,8,34,59.8,0,3,135,0.0,84.1,0.0,0,0,0,0,2,7,5.2,740,5.8
