player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,1,4.0,0,0,214,51.2,55.7,71.7,,65.7,76.8,0.0,0,0,3,3,0.0,0,1
Malik Vann,52555,ED,CINCINNATI,1,0,,0,0,138,,58.1,74.8,52.1,66.0,,,0,0,12,12,0.0,0,0
Tyler Bentley,52790,DI,PITTSBURGH,1,1,,0,0,268,,49.8,75.3,56.1,49.2,69.7,0.0,0,0,13,14,0.0,0,0
Xavier Peters,52819,ED,FAU,1,0,,0,0,165,,50.0,74.8,53.4,54.1,,,0,0,5,5,0.0,0,0
Zaid Hamdan,52925,DI,TULSA,1,1,,0,0,320,,45.8,76.1,55.1,44.9,69.7,0.0,0,0,19,19,0.0,0,0
DeShawn Pace,53549,S,CINCINNATI,1,2,10.8,0,1,138,69.3,65.6,79.8,55.8,59.6,58.5,14.3,1,0,30,30,3.3,1,4
Eric Phillips,53572,ED,CINCINNATI,1,0,,0,0,138,,55.3,0.0,65.7,57.1,,,0,1,14,14,0.0,0,0
Ryan Mullaney,53704,ED,CINCINNATI,1,0,,0,0,138,,69.7,67.4,,65.7,,,0,0,4,4,0.0,0,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,2.0,0,0,289,45.4,34.5,0.0,51.7,47.2,25.0,50.0,1,1,20,21,0.0,0,1
Korey Hernandez,55796,CB,E MICHIGAN,1,0,1.0,0,0,160,52.6,57.8,74.6,,70.3,76.2,0.0,0,0,11,11,9.1,1,1
John Davis,56230,CB,N TEXAS,1,2,,0,0,251,54.6,59.4,77.6,60.0,71.3,62.5,0.0,0,0,26,27,0.0,0,0
Taijh Alston,56348,ED,COLORADO,1,0,,0,0,143,,62.5,67.0,,60.8,,,0,0,2,2,0.0,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,1,3.0,0,0,1177,,89.8,0.0,91.8,76.2,76.1,0.0,0,1,14,15,0.0,0,1
Popo Aumavae,56803,DI,OREGON,1,1,5.0,0,0,264,60.0,68.2,75.4,69.8,58.7,73.9,0.0,0,0,6,6,16.7,1,1
